latitude,longitude,rwi,error
5.2113056,10.4260254,-0.071,0.424
6.2606973,11.5246582,-0.429,0.398
4.6859294,9.3054199,-0.564,0.375
4.0505767,14.9084473,-0.487,0.401
5.8674033,9.9645996,-0.367,0.409
6.8282612,11.6345215,-0.633,0.352
5.4082108,10.0085449,0.432,0.426
4.3792747,14.6667480,-0.528,0.358
7.3515708,13.5461426,-0.110,0.427
3.1734250,12.2497559,-0.142,0.366
3.1734250,11.4147949,-0.311,0.355
5.4957038,14.2712402,-0.260,0.379
4.5107140,9.5031738,-0.487,0.379
10.9951198,14.7766113,-0.449,0.350
5.5831840,9.8327637,-0.830,0.352
5.1237722,9.4152832,-1.054,0.337
9.3948711,13.2385254,-0.495,0.355
6.1296313,9.9206543,-0.294,0.347
6.4354006,10.3381348,-0.217,0.364
3.3269861,10.8874512,-0.467,0.348
10.6282159,14.2932129,-0.435,0.424
3.5682478,11.4587402,-0.369,0.356
3.6121068,12.0739746,-0.671,0.350
9.3948711,13.5900879,-0.263,0.356
6.3043786,9.5251465,-0.455,0.339
5.5175751,9.9865723,-0.005,0.426
7.2425974,12.1838379,-0.422,0.356
6.4354006,10.6237793,0.028,0.437
3.4805234,12.3596191,-0.279,0.352
4.8173122,11.1511230,0.754,0.404
3.1514858,10.3820801,-0.547,0.347
8.7873681,14.2053223,-0.485,0.344
4.6859294,12.1398926,-0.547,0.357
6.1077838,10.4919434,-0.415,0.352
8.4615055,12.5354004,-0.538,0.358
5.5831840,9.7448730,-0.884,0.370
9.4598988,13.0187988,-0.479,0.348
10.5634219,13.6120605,-0.213,0.335
4.0724942,11.4147949,-0.346,0.367
6.7191648,12.1398926,-0.334,0.366
6.8064439,9.9206543,-0.518,0.365
5.8018269,8.8439941,0.221,0.497
8.6570568,14.1394043,-0.724,0.356
5.7143797,10.2062988,-0.230,0.377
10.0878536,15.2160645,-0.377,0.327
3.9190595,11.3708496,-0.796,0.374
8.4180361,15.1062012,-0.706,0.345
8.4615055,15.0183105,-0.493,0.442
10.8872536,14.9523926,-0.368,0.345
4.1820725,9.3273926,-0.234,0.436
10.8872536,14.9963379,-0.287,0.349
4.0505767,9.2175293,0.175,0.506
10.2608706,15.1062012,-0.448,0.395
4.0286586,12.7331543,0.415,0.493
9.9147437,13.7878418,-0.442,0.350
11.0166883,14.5349121,-0.346,0.352
7.3079846,12.5793457,-0.276,0.353
10.2392486,15.3259277,-0.482,0.335
6.3698938,10.2502441,-0.401,0.372
5.3207052,9.9426270,-0.341,0.360
9.1129444,13.1726074,-0.823,0.361
5.6925158,10.5798340,-0.312,0.359
10.8009324,14.3811035,-0.587,0.342
3.0637244,15.0622559,-0.273,0.348
6.9591440,12.3596191,-0.410,0.343
10.1311167,14.6447754,-0.204,0.373
8.6787785,14.8864746,-0.498,0.343
5.6269192,10.5798340,-0.361,0.350
2.3394375,11.3928223,-0.121,0.343
2.7126091,9.8547363,0.231,0.490
5.1237722,9.8107910,0.118,0.350
4.7297265,14.4689941,-0.915,0.383
9.1997151,13.6779785,-0.413,0.350
3.9848207,11.3928223,0.146,0.397
6.6100440,14.0954590,-0.889,0.355
12.0715524,14.7985840,-0.412,0.340
3.3489215,12.9968262,-0.718,0.337
6.8282612,11.7883301,-0.005,0.350
7.3297783,13.6120605,0.402,0.522
7.3079846,12.3376465,-0.476,0.341
3.6340356,12.1838379,-0.455,0.356
3.8094460,10.1623535,0.264,0.429
5.6050520,10.0964355,-0.391,0.362
10.6929962,13.9416504,-0.420,0.339
4.7735207,14.3811035,-0.812,0.380
5.0800010,10.5358887,-0.076,0.451
6.2825384,10.9094238,-0.327,0.352
4.3135463,10.9094238,-0.290,0.359
4.1163273,10.9533691,-0.668,0.359
7.3079846,12.4255371,-0.170,0.341
3.9409805,11.6784668,-0.318,0.405
4.5107140,12.9309082,-0.582,0.361
4.4230904,14.1613770,-0.919,0.503
8.6570568,14.1613770,0.135,0.383
4.0067400,10.8215332,-0.355,0.378
5.0362268,9.9645996,0.322,0.460
9.0044514,14.4689941,-0.593,0.336
4.0944111,11.5905762,-0.447,0.392
11.0166883,14.8425293,-0.955,0.360
10.8009324,13.7438965,-0.389,0.347
3.3269861,11.2390137,-0.131,0.348
5.0143386,10.1184082,-0.231,0.357
7.8089630,14.6667480,-0.569,0.342
3.0417830,10.2062988,-0.396,0.349
6.1514779,10.5798340,0.095,0.355
6.0422360,11.1511230,-0.611,0.349
5.1237722,9.9645996,0.811,0.492
2.0100856,15.0842285,-0.689,0.352
9.9363874,14.1394043,-0.611,0.338
6.3917304,14.5349121,-0.907,0.350
7.4387304,13.8537598,-0.123,0.346
12.3936586,14.6228027,-0.396,0.333
9.6549077,13.3044434,-0.462,0.342
4.5545219,12.8210449,0.281,0.447
6.5663889,13.3264160,-0.204,0.355
10.4986143,15.2160645,0.251,0.356
10.0662199,13.6120605,-0.280,0.362
4.7735207,9.4592285,-0.705,0.351
10.4337931,14.2932129,-0.123,0.339
7.1553996,12.5354004,0.298,0.339
9.2430925,13.6120605,-0.293,0.351
4.0505767,11.5686035,0.106,0.534
4.2478122,13.9196777,-0.325,0.387
3.3708564,11.0632324,0.340,0.355
4.2697242,9.7888184,-0.017,0.354
2.9978987,9.9206543,0.438,0.490
9.4815719,13.3264160,-0.345,0.339
7.5258726,13.8757324,-0.466,0.402
2.6906608,12.6452637,0.124,0.433
5.6487856,9.9865723,-0.427,0.363
5.3207052,9.9645996,-0.319,0.355
12.3507339,14.7106934,-0.306,0.326
5.0362268,11.3928223,-0.469,0.351
6.4790672,12.6232910,0.605,0.485
9.2214045,13.3923340,-0.528,0.357
5.6925158,10.2062988,0.653,0.478
10.3689583,13.6779785,-0.413,0.339
6.7409861,14.6447754,-0.632,0.362
8.3962996,14.1613770,0.439,0.508
6.1077838,10.4040527,-0.763,0.349
7.3297783,13.1726074,-0.394,0.353
6.9809543,12.6232910,-0.345,0.356
3.0856655,10.4040527,0.439,0.421
12.6939327,14.6887207,-0.308,0.333
3.0198411,11.3928223,-0.005,0.355
5.2550677,9.8986816,-0.286,0.462
6.3917304,9.5471191,-0.500,0.354
5.8674033,11.2170410,-0.566,0.351
3.7436712,11.3269043,-0.155,0.375
4.4230904,8.9758301,-0.165,0.344
8.8959258,13.5461426,-0.304,0.343
4.5983271,11.3488770,-0.017,0.363
6.4572344,13.3483887,-0.611,0.363
6.1514779,10.9094238,0.116,0.366
9.1997151,13.4143066,-0.757,0.365
3.6778914,10.5798340,-0.416,0.378
4.0286586,11.4147949,-0.019,0.419
4.9486696,11.6345215,-0.307,0.352
8.7004990,13.0187988,-0.235,0.347
12.3292689,14.7985840,-0.333,0.329
6.0203850,9.2614746,-0.564,0.359
4.6202287,8.8220215,-0.099,0.350
3.1953637,10.8874512,-1.197,0.350
8.4397714,15.1062012,-0.564,0.330
4.4888091,12.3815918,-0.635,0.363
5.2113056,10.1403809,-0.537,0.376
9.3081485,13.4802246,-0.172,0.380
4.5983271,9.3713379,0.435,0.459
4.0944111,11.7883301,-0.475,0.365
10.0878536,13.5021973,-0.278,0.336
6.2170122,10.2941895,-0.420,0.419
4.3573658,12.6013184,-0.420,0.364
3.7655967,10.4479980,-0.008,0.357
6.2825384,9.5031738,0.124,0.335
2.4931093,11.8981934,-0.630,0.343
4.7954168,12.7551270,-0.788,0.357
9.9147437,13.8098145,-0.346,0.335
5.7799663,10.0085449,-0.006,0.358
4.8392069,11.3049316,-0.607,0.381
3.3269861,11.4807129,-0.115,0.428
3.4585910,11.4147949,-0.125,0.461
3.7436712,11.7443848,-0.177,0.351
5.5613152,10.6677246,0.767,0.478
4.5764249,13.3483887,0.340,0.458
4.0505767,9.7009277,0.721,0.500
3.9848207,13.1066895,-0.181,0.421
6.6100440,12.4475098,-0.458,0.367
6.6755194,9.7888184,-0.552,0.369
10.3905714,13.8977051,-0.236,0.337
6.5008990,10.7775879,0.025,0.403
4.5983271,9.6350098,0.511,0.468
11.7705700,14.9084473,-0.412,0.347
4.9267785,12.7331543,-0.620,0.355
9.3948711,12.9089355,-0.675,0.342
4.3135463,11.8762207,-0.540,0.469
6.8282612,12.6892090,-0.324,0.350
3.6778914,12.3596191,-0.644,0.354
2.8003980,10.4919434,-0.566,0.380
4.5545219,8.6682129,-0.377,0.342
6.0859354,14.3811035,-0.142,0.436
7.4169421,13.0187988,-0.152,0.372
10.4121830,13.8757324,-0.612,0.342
5.6269192,11.1511230,-0.500,0.366
6.2170122,9.7009277,-0.514,0.353
5.0800010,10.0524902,-0.290,0.374
6.5008990,12.5134277,-0.269,0.354
5.6487856,9.8547363,-0.540,0.379
4.0724942,15.0842285,-0.703,0.366
5.7143797,11.5026855,-0.290,0.392
3.5682478,11.2829590,-0.474,0.359
10.9304048,14.2053223,0.239,0.369
4.4230904,11.1730957,-0.502,0.379
4.5545219,13.4143066,-0.407,0.382
4.4230904,11.8322754,-0.398,0.414
8.6570568,14.2932129,-0.900,0.341
4.0067400,11.3269043,-0.355,0.397
10.2392486,14.9304199,-0.497,0.333
5.0800010,9.8986816,0.228,0.394
4.2039864,10.9753418,-0.481,0.415
5.2113056,14.4470215,-0.457,0.354
3.5243866,12.1398926,-0.300,0.346
5.7143797,10.8874512,1.216,0.520
6.4572344,10.4699707,-0.673,0.352
5.4519589,10.2062988,-0.011,0.407
5.5175751,9.7668457,-1.129,0.373
4.3573658,9.5031738,-0.253,0.360
4.6859294,9.1955566,-0.068,0.346
8.8090822,13.8977051,-0.501,0.339
4.7297265,9.4372559,-0.900,0.348
12.4151184,14.2053223,-0.149,0.342
12.0285754,15.0402832,-0.754,0.379
7.3515708,12.7990723,-0.722,0.348
4.0286586,9.1516113,0.317,0.505
5.2769476,10.2502441,0.186,0.432
4.0944111,10.9753418,0.052,0.365
10.2824911,13.7438965,-0.455,0.355
4.5107140,8.5803223,-0.287,0.342
5.9985331,10.7336426,-0.159,0.367
5.0800010,10.5578613,-0.618,0.443
6.3917304,10.6677246,0.030,0.413
9.3731925,13.6999512,-0.477,0.339
4.1163273,9.5690918,0.088,0.455
3.4366581,14.6228027,-0.667,0.355
5.6925158,10.7995605,0.409,0.400
5.5175751,14.1833496,-0.385,0.384
5.6269192,10.2282715,0.265,0.473
10.5418209,14.5349121,-0.070,0.337
3.9190595,11.2390137,-0.180,0.374
6.7846256,10.6896973,-0.504,0.366
6.0859354,9.8547363,-0.092,0.349
10.6498109,15.1281738,-0.387,0.331
6.5663889,10.9313965,-0.629,0.342
10.8440961,14.7106934,-0.393,0.337
4.4230904,12.7990723,-0.755,0.358
3.4585910,11.7224121,0.093,0.389
2.8662354,11.4147949,-0.360,0.348
4.9705600,11.2609863,-0.256,0.353
4.7516240,12.7551270,0.112,0.355
7.6783293,12.4914551,-0.613,0.356
3.7217452,11.5905762,-0.334,0.356
4.0944111,12.7551270,0.265,0.356
10.7793483,14.2272949,-0.419,0.337
9.4815719,14.0734863,-0.253,0.338
10.8225151,13.6779785,-0.384,0.339
8.9827489,13.8537598,-0.521,0.339
6.1951683,10.3381348,0.172,0.407
5.6487856,10.2062988,0.374,0.390
10.0878536,14.4250488,-0.063,0.401
6.1514779,10.7116699,-0.238,0.359
6.3262180,13.5461426,0.332,0.475
7.3733623,13.7438965,-0.889,0.348
4.6640299,12.3815918,0.806,0.529
10.3257277,14.8864746,-0.470,0.341
6.7409861,10.7116699,-0.604,0.350
8.6570568,14.9743652,-0.291,0.349
2.7126091,11.7663574,-0.456,0.339
9.2214045,13.3044434,-0.623,0.348
9.2864645,14.2492676,-0.477,0.330
6.9591440,10.0964355,-0.732,0.342
10.5634219,14.0734863,-0.076,0.364
3.3050503,11.3488770,-0.483,0.370
5.6487856,10.6457520,-0.642,0.450
9.4382242,12.9968262,0.024,0.356
2.6906608,15.3039551,-0.190,0.359
4.0505767,9.8107910,0.596,0.516
10.9735497,14.4909668,0.222,0.419
6.1077838,10.1184082,-0.429,0.418
10.7145865,14.2712402,-0.399,0.390
4.5764249,11.1291504,0.481,0.486
7.6347758,13.7438965,-0.376,0.362
6.2606973,10.0305176,-0.295,0.352
4.3792747,10.9533691,-0.482,0.361
2.9759559,11.0192871,-0.731,0.362
2.7565043,11.3928223,-0.575,0.347
7.3733623,13.7878418,-0.605,0.345
9.1997151,13.8537598,-0.798,0.343
3.4805234,10.0744629,-0.142,0.417
4.9486696,9.8986816,-0.375,0.375
7.9830776,15.3479004,-0.591,0.348
12.8867796,14.4909668,-0.127,0.360
12.7582314,14.5349121,-0.530,0.343
9.6115820,13.8977051,-0.658,0.339
10.6929962,14.3591309,0.164,0.363
6.0640861,9.9865723,-0.784,0.349
9.2430925,13.7438965,-0.489,0.360
5.9548266,10.4919434,-0.193,0.358
7.9395558,14.7106934,-0.460,0.344
4.4888091,11.4367676,-0.155,0.378
6.4790672,12.5793457,-0.287,0.358
5.6706511,10.6018066,-0.083,0.465
9.6982277,13.5681152,-0.424,0.353
3.0198411,11.0632324,-0.222,0.361
12.5009395,14.4030762,-0.466,0.338
7.4387304,13.5681152,0.535,0.486
7.2425974,14.6228027,-0.360,0.339
10.1960002,14.7106934,-0.340,0.337
10.1743738,13.8317871,0.009,0.359
4.8392069,14.6447754,-0.245,0.367
6.0859354,13.8537598,-0.740,0.357
12.5867322,14.6667480,-0.503,0.327
7.1553996,13.6779785,-0.171,0.377
5.4300853,11.0412598,-0.419,0.386
5.2769476,10.3820801,0.118,0.381
8.7439361,14.0734863,-0.412,0.346
4.8173122,8.7341309,-0.632,0.351
3.9629009,9.2175293,0.463,0.519
4.9486696,13.3044434,-0.264,0.373
4.5107140,13.0627441,-0.184,0.365
6.3698938,13.7878418,-0.143,0.392
4.1382430,11.5466309,0.158,0.443
7.6783293,12.2937012,-0.500,0.337
5.9985331,9.0856934,-0.155,0.361
7.7654229,15.3259277,-0.525,0.389
5.1237722,14.0075684,-0.537,0.405
2.3613917,11.3928223,-0.215,0.343
10.6498109,14.6447754,-0.213,0.349
5.7799663,9.8767090,-0.419,0.372
5.5394455,11.0192871,-0.676,0.365
3.1514858,10.8215332,-0.533,0.348
9.2864645,13.7438965,-0.366,0.341
4.6421296,9.3713379,-0.364,0.363
3.5682478,11.7004395,-0.346,0.372
7.1990006,14.4470215,-0.306,0.342
8.8742168,13.3264160,-0.553,0.341
7.1772006,14.1833496,0.202,0.426
6.2825384,11.4367676,-0.350,0.355
4.5326183,14.6887207,-0.816,0.359
8.5701576,13.2604980,-0.617,0.361
3.9629009,9.3054199,0.036,0.504
5.4082108,10.4040527,-0.031,0.440
6.7628064,11.6784668,-0.195,0.344
5.7143797,14.2053223,-0.693,0.358
7.0463790,12.2717285,-0.478,0.345
3.8094460,11.5466309,0.694,0.514
4.4230904,9.3933105,-0.186,0.346
5.7143797,13.3264160,-0.002,0.410
10.6498109,13.8757324,-0.236,0.384
7.1117945,14.0075684,0.047,0.346
4.9267785,9.4812012,-0.197,0.440
3.2831139,12.4255371,-0.399,0.347
5.9985331,10.4040527,-0.251,0.378
12.5438394,14.4909668,-0.553,0.347
4.9924497,10.2062988,-0.274,0.369
6.5008990,12.7331543,-0.779,0.364
10.8656756,14.2272949,-0.062,0.393
6.2388552,9.6130371,-0.482,0.339
7.6783293,13.9196777,-0.999,0.342
5.9111167,10.0085449,-0.085,0.479
2.9540126,12.1838379,-0.338,0.345
10.2824911,13.6999512,-0.614,0.368
3.3269861,11.0632324,-0.182,0.353
5.1018870,10.0305176,0.413,0.392
4.8829942,9.9206543,-0.238,0.376
5.9766803,10.2062988,-0.381,0.482
8.5049700,12.5793457,-0.152,0.346
10.1743738,13.5241699,-0.225,0.343
4.2916356,9.3933105,0.647,0.486
6.5882169,12.1179199,0.103,0.347
8.5701576,13.5021973,-0.685,0.347
5.6487856,10.5358887,-0.336,0.361
5.6706511,10.7116699,-0.303,0.386
10.8440961,13.7438965,-0.587,0.346
6.8718928,10.0964355,-0.299,0.353
8.5484296,15.0402832,-0.579,0.345
7.0463790,12.5354004,-0.548,0.373
5.7143797,10.6896973,-0.363,0.355
6.2825384,9.4372559,-0.416,0.337
5.2769476,10.8435059,-0.521,0.349
2.9101249,10.9313965,-0.656,0.357
5.3644596,10.2062988,-0.656,0.478
8.8525066,13.9416504,-0.155,0.339
3.8094460,11.0852051,-0.464,0.440
5.5175751,12.3156738,0.722,0.441
6.7628064,14.4909668,-0.208,0.351
5.1456567,10.0964355,-0.155,0.425
5.8455454,10.4040527,0.192,0.401
7.0463790,13.0407715,-0.433,0.346
5.2988268,10.0085449,0.198,0.494
7.0899903,13.0627441,-0.477,0.346
7.7654229,13.9636230,-0.706,0.340
6.6318701,14.4470215,-0.741,0.351
4.6640299,11.6125488,-1.064,0.359
5.4082108,14.0295410,-0.581,0.408
3.7217452,11.9641113,-0.456,0.347
5.1018870,10.4260254,0.062,0.382
7.2861900,13.6120605,0.462,0.407
8.1788678,15.1721191,-0.459,0.347
2.2516175,11.1730957,-0.125,0.338
4.3354564,12.4694824,-0.769,0.360
6.4790672,10.5578613,-0.183,0.348
3.8532931,11.9641113,-0.466,0.364
4.5326183,11.1511230,0.098,0.359
8.9610451,14.1833496,-0.479,0.342
6.4354006,10.8215332,-0.136,0.376
3.9848207,12.1838379,-0.316,0.355
3.1295462,12.3156738,-0.238,0.346
6.4135660,10.7336426,-0.286,0.372
12.4365763,14.8864746,-0.421,0.327
6.4572344,13.1945801,-0.407,0.359
10.6929962,14.1394043,-0.636,0.344
7.1772006,14.4689941,0.339,0.365
4.2916356,14.6447754,-0.805,0.357
6.9155204,10.5578613,-0.269,0.349
10.4121830,13.6340332,-0.436,0.337
9.0261526,13.5461426,-0.681,0.350
3.6778914,15.1062012,-0.619,0.359
3.5463174,10.1184082,-0.219,0.380
3.3050503,14.9523926,-0.228,0.355
3.5682478,11.1730957,-0.323,0.373
4.2039864,11.3488770,-0.158,0.384
4.0944111,11.8103027,-0.267,0.363
6.1514779,10.6237793,-0.017,0.434
10.3041101,14.4909668,-0.215,0.334
6.1296313,9.6130371,-0.200,0.356
9.8498038,13.8098145,-0.749,0.335
12.2433913,14.7546387,-0.417,0.327
6.4572344,11.0632324,-0.256,0.341
6.5008990,11.7004395,-0.348,0.366
5.0800010,10.0744629,-0.368,0.376
6.4135660,13.1506348,-0.600,0.355
7.2207995,15.0402832,-0.502,0.341
4.9267785,10.7116699,0.126,0.379
2.6467632,12.7331543,-0.676,0.347
5.2769476,10.0524902,-0.182,0.384
4.2478122,13.0407715,-0.680,0.364
4.1820725,11.3928223,-0.580,0.358
8.4832384,13.2165527,0.011,0.448
4.5983271,11.4587402,-0.401,0.365
3.5243866,11.3049316,0.224,0.381
6.8064439,13.1506348,-0.448,0.360
10.0445848,14.7766113,-0.516,0.332
9.5249141,13.2604980,-0.358,0.366
10.8225151,14.9523926,-0.657,0.344
3.0198411,11.6784668,-0.550,0.345
4.3573658,10.6457520,-0.554,0.352
4.6859294,11.2390137,-0.314,0.427
4.8829942,9.8107910,-0.153,0.371
3.8532931,12.3596191,-0.311,0.350
4.2258996,9.6130371,0.810,0.504
5.9111167,10.4260254,-0.181,0.350
6.0422360,11.4367676,-0.507,0.358
6.6536952,10.8874512,-0.556,0.358
6.1077838,11.4147949,-0.297,0.360
4.3573658,14.7326660,-0.593,0.357
10.4554016,13.6340332,-0.098,0.340
3.7875216,10.1184082,0.935,0.562
4.8611009,11.5686035,-0.812,0.356
3.8532931,11.6125488,0.448,0.473
7.6129974,13.9636230,-0.343,0.344
6.0859354,10.0744629,-0.222,0.351
5.3644596,13.5021973,-0.163,0.443
6.5445599,10.2062988,-0.235,0.361
7.8742645,14.8645020,-0.112,0.399
12.9081979,14.4909668,0.111,0.348
5.3644596,9.7668457,-0.661,0.362
6.5008990,10.1184082,-0.443,0.347
4.6421296,11.1071777,-0.642,0.375
2.9759559,11.1730957,-0.772,0.386
6.1514779,14.0515137,-0.220,0.364
4.0286586,11.4367676,0.412,0.403
9.0261526,13.6560059,0.010,0.375
10.0013102,14.9523926,-0.614,0.352
4.4230904,9.5690918,-0.201,0.399
10.1094859,15.4797363,0.227,0.327
9.1563324,13.6779785,-0.047,0.348
5.9985331,11.5246582,-0.096,0.390
6.0640861,14.0515137,-0.523,0.354
7.6347758,12.1618652,-0.522,0.347
5.4300853,10.5798340,-0.431,0.353
4.4011829,13.0187988,-0.244,0.376
3.1734250,15.0402832,-0.589,0.377
3.2173020,11.5905762,-0.302,0.364
6.5663889,10.1184082,-0.543,0.361
5.6925158,10.3161621,-0.304,0.372
3.9190595,11.5466309,1.056,0.525
7.1772006,13.4582520,-0.840,0.352
6.8064439,12.6672363,-0.399,0.348
9.2214045,13.1286621,-0.655,0.343
5.7143797,9.5031738,-0.518,0.380
4.1601581,11.7663574,-0.487,0.360
6.8500775,11.6564941,-0.188,0.380
10.3473437,14.1833496,-0.624,0.355
2.6028640,11.7663574,-0.774,0.337
5.4519589,11.0412598,-0.645,0.347
4.9924497,10.1843262,-0.770,0.354
6.6973426,11.7663574,-0.143,0.388
6.9373327,12.4694824,-0.721,0.350
5.9985331,14.4470215,-0.593,0.362
8.5701576,13.0847168,-0.664,0.358
4.7516240,14.4470215,-0.689,0.366
9.3948711,13.7219238,-0.421,0.338
10.7793483,14.4470215,-0.297,0.344
12.4794869,14.5568848,-0.490,0.332
3.6340356,11.7224121,-0.321,0.357
5.4957038,11.0852051,-0.476,0.358
9.8714518,13.9636230,-0.617,0.352
4.4449973,14.6447754,-0.416,0.376
3.8532931,10.4699707,-0.342,0.408
4.4888091,14.8425293,-0.677,0.354
7.1772006,14.2712402,0.187,0.356
6.9809543,13.2385254,-0.737,0.343
6.2606973,9.3713379,-0.728,0.340
3.7655967,11.9641113,-0.644,0.347
4.2258996,13.7219238,-0.468,0.354
9.1346391,13.6340332,0.044,0.426
8.9827489,13.8098145,-0.609,0.343
8.8090822,12.9089355,-0.685,0.339
11.0382553,14.2712402,-0.625,0.367
6.8718928,13.1506348,-0.864,0.343
8.7656527,14.0734863,-0.569,0.345
9.2214045,13.8317871,-0.679,0.343
8.8090822,13.0847168,-0.448,0.339
4.3573658,9.7009277,-0.522,0.393
4.4011829,9.1076660,-0.482,0.364
10.4986143,14.1833496,-0.265,0.375
4.9267785,9.7009277,-0.201,0.367
6.0422360,10.1184082,0.789,0.502
6.9373327,12.3156738,-0.696,0.363
11.1460662,14.2492676,-0.211,0.392
4.0067400,11.6564941,-0.613,0.398
4.7735207,10.2941895,-0.169,0.356
10.0229482,14.9084473,-0.629,0.349
5.5613152,10.3820801,0.378,0.398
4.4669035,9.2834473,-0.555,0.368
6.9373327,15.0842285,0.276,0.337
3.6998186,10.3161621,-0.520,0.354
6.6973426,10.4260254,-0.417,0.346
5.8455454,9.7448730,-0.366,0.401
5.9985331,9.9865723,-0.376,0.438
10.1743738,14.4689941,-0.885,0.365
5.6050520,10.6018066,-0.470,0.381
10.7361753,14.5568848,0.125,0.383
6.9591440,12.7331543,-0.620,0.352
10.1743738,14.5349121,-0.172,0.357
4.5107140,11.3269043,-0.385,0.376
5.1675404,14.0075684,-0.371,0.476
3.3708564,11.3049316,-0.729,0.379
5.1456567,9.8327637,-0.294,0.366
6.5008990,12.5793457,-0.002,0.379
6.6973426,10.5358887,-0.539,0.346
9.1563324,12.9089355,-0.641,0.350
3.3050503,10.6457520,-0.781,0.346
4.7516240,11.1071777,-0.530,0.362
6.2825384,10.7116699,-0.107,0.400
4.7078283,9.9426270,-0.098,0.362
6.0203850,10.4040527,-0.330,0.353
8.9393399,13.2824707,-0.952,0.360
12.5438394,14.5349121,0.006,0.328
7.3297783,12.5354004,-0.207,0.354
5.2769476,10.1623535,0.527,0.390
4.7954168,11.1730957,-0.182,0.406
7.3733623,13.6779785,-0.290,0.351
8.5049700,13.6340332,-0.344,0.405
12.2004420,14.8864746,-0.467,0.353
4.6640299,12.6672363,-0.008,0.359
4.4449973,13.0187988,-0.603,0.361
3.5243866,11.9641113,0.240,0.361
8.2658549,14.9523926,-0.503,0.341
4.5983271,11.6125488,-0.882,0.391
7.2861900,13.5241699,-0.526,0.391
4.0067400,11.1291504,-0.511,0.389
6.5445599,10.6237793,-0.399,0.353
4.6640299,11.3488770,-0.364,0.369
3.8313699,10.9973145,-0.327,0.395
7.2861900,12.4694824,-0.182,0.359
3.8313699,11.5246582,1.107,0.529
6.6100440,9.7229004,-0.505,0.344
5.0362268,9.7888184,0.166,0.363
10.8872536,13.9416504,-0.501,0.343
12.6724962,14.6008301,-0.939,0.333
8.6353339,13.2165527,-0.502,0.358
5.7799663,11.5026855,-0.196,0.463
4.5764249,11.4587402,-0.813,0.386
3.1953637,11.3049316,-0.442,0.343
6.7846256,9.9645996,-0.307,0.362
4.9924497,12.0080566,-0.533,0.405
6.8500775,12.1398926,-0.104,0.371
4.0724942,11.5466309,-0.020,0.465
2.8442900,9.8986816,-0.004,0.423
2.6248138,11.0632324,-0.581,0.410
10.3905714,13.6779785,0.098,0.352
3.9629009,11.9421387,-0.366,0.348
5.9985331,10.0305176,0.000,0.425
4.3573658,11.5246582,-0.077,0.412
11.7705700,14.9963379,-0.621,0.330
4.9924497,12.7551270,-0.274,0.352
10.1960002,14.5788574,-0.559,0.331
4.2258996,14.1833496,-0.542,0.368
6.8064439,11.8981934,-0.293,0.376
4.4011829,14.7106934,-0.729,0.358
6.2388552,10.3820801,-0.175,0.373
10.8225151,14.7546387,-0.045,0.337
3.0417830,11.0632324,-0.344,0.353
5.4519589,9.9426270,0.379,0.353
3.0637244,10.3161621,-0.345,0.360
10.0445848,14.8205566,-0.159,0.355
7.1772006,14.3591309,-0.510,0.344
4.1382430,9.2834473,0.021,0.499
9.7198857,13.8317871,-0.260,0.382
6.8937071,12.9968262,-0.270,0.345
5.2988268,10.1403809,-0.061,0.351
10.7577626,14.2053223,-0.582,0.339
3.1514858,11.1730957,-0.237,0.362
4.2258996,9.2834473,-0.232,0.408
9.2864645,13.6560059,0.067,0.373
10.7577626,13.8757324,-0.143,0.378
6.3917304,13.3264160,-0.405,0.375
5.3644596,9.2175293,-0.054,0.355
7.1117945,13.3044434,-0.322,0.349
10.2176252,14.7985840,-0.448,0.341
2.9978987,10.9533691,-0.365,0.355
4.2916356,10.9533691,-0.355,0.385
9.3731925,13.7878418,-0.360,0.338
4.6202287,10.7336426,0.122,0.355
9.6549077,13.7438965,-0.747,0.344
3.2392398,12.4035645,-0.336,0.346
5.2988268,9.9426270,-0.249,0.483
2.7784514,13.3483887,-0.653,0.341
6.2606973,9.8547363,-0.165,0.350
6.7846256,11.7883301,-0.520,0.356
4.0724942,14.8864746,-0.810,0.371
4.9486696,11.5466309,-0.381,0.394
9.3948711,14.2272949,-0.754,0.332
2.9759559,11.5026855,-0.142,0.367
9.3298312,14.2053223,-0.007,0.325
4.1820725,9.8547363,0.038,0.499
2.4492049,12.6892090,-0.589,0.337
6.6318701,12.1179199,-0.841,0.414
9.2647792,13.6120605,-0.381,0.353
10.7793483,13.7219238,-0.304,0.342
12.0500648,14.7985840,-0.749,0.326
3.2392398,12.0520020,-0.183,0.362
7.0027636,12.4694824,-0.424,0.350
5.8674033,9.8986816,-0.385,0.394
9.8065034,13.6560059,-0.349,0.339
6.2825384,11.1950684,-0.755,0.347
3.6559638,12.2058105,-0.078,0.356
3.6121068,9.7448730,-0.601,0.367
10.4986143,14.0075684,-0.459,0.352
6.5227299,13.2385254,-0.315,0.379
5.5613152,12.2937012,-0.263,0.367
3.9409805,11.4367676,0.574,0.485
2.5809138,13.3703613,-0.355,0.340
6.1733235,11.5686035,0.232,0.398
4.8173122,12.2497559,-0.840,0.367
6.0859354,11.2609863,-0.820,0.355
6.5445599,10.4699707,-0.348,0.391
5.1675404,9.3054199,-0.284,0.340
4.6202287,9.5690918,-0.044,0.375
7.3733623,13.6560059,0.022,0.377
4.7954168,12.9528809,-0.301,0.356
