WKT	thematic	mkey	osmtype	osm_id	lat	lon	amenity	name	name:en	name:fr	operator	operator:type	private	address	addr:housenumber	addr:street	addr:city	building	building:levels	building:material	building:condition	building:status	note	layer	other_tags
"POINT (29.2875177 0.1287915)"	Education	amenity=school	n	"6150151744"	0.128792	29.287518	school	PRIMAIRE MATER ACCLESIAE																	"""name""=>""PRIMAIRE MATER ACCLESIAE"", ""amenity""=>""school"""
"MULTIPOLYGON (((27.4433306 1.8742173,27.4436288 1.8732681,27.444749 1.8736939,27.4444283 1.8745555,27.4433306 1.8742173)))"	Education	amenity=school	w	"613875258"	1.873925	27.444026	school																		"""amenity""=>""school"""
"POINT (29.2393687 -4.2441257)"	Education	amenity=school	n	"5497175474"	-4.244126	29.239369	school	École primaire Mwayenga															Insuffisance des toilettes.		"""name""=>""École primaire Mwayenga"", ""note""=>""Insuffisance des toilettes."", ""source""=>""MSFsurvey;www.rgc.cd"", ""amenity""=>""school"", ""source:date""=>""2017-07"", ""is_in:village""=>""Mwayenga"""
"MULTIPOLYGON (((27.5325104 2.3905022,27.531689 2.390346,27.5317998 2.3893351,27.5326127 2.3894543,27.5325104 2.3905022)))"	Education	amenity=school	w	"612085621"	2.389912	27.532157	school																		"""amenity""=>""school"""
"POINT (13.8141 -4.7244996)"	Education	amenity=school	n	"5711725323"	-4.7245	13.8141	school	Kikakama Ecole																	"""name""=>""Kikakama Ecole"", ""source""=>""UNICEF"", ""amenity""=>""school"", ""is_in:province""=>""Kongo Central"""
"MULTIPOLYGON (((18.820602 -5.0383077,18.8209886 -5.0382615,18.8210026 -5.0383773,18.8206159 -5.0384236,18.820602 -5.0383077)))"	Education	amenity=college	w	"477380110"	-5.038343	18.820802	college	"Institut supérieur pédagogique (ISP/Kikwit), Ancien site"																	"""name""=>""Institut supérieur pédagogique (ISP/Kikwit), Ancien site"", ""amenity""=>""college"""
"POINT (29.8350235 -7.3135185)"	Education	amenity=school	n	"1226550376"	-7.313519	29.835024	school	École primaire Manika 2																	"""name""=>""École primaire Manika 2"", ""source""=>""GPS"", ""amenity""=>""school"", ""source_ref""=>""www.rgc.cd"", ""attribution""=>""«Ces données géographiques proviennent du Référentiel Géographique Commun (www.rgc.cd).»"", ""source:date""=>""2009/08/08"""
"POINT (26.07845 -3.2707278)"	Education	amenity=school	n	"1232766418"	-3.270728	26.07845	school	Ecole primaire Butumba																	"""name""=>""Ecole primaire Butumba"", ""source""=>""GPS"", ""amenity""=>""school"", ""source_ref""=>""www.rgc.cd"", ""attribution""=>""«Ces données géographiques proviennent du Référentiel Géographique Commun (www.rgc.cd).»"", ""source:date""=>""2008/11/21"""
"MULTIPOLYGON (((18.8201568 -5.0296395,18.8205002 -5.0297211,18.8204789 -5.0298099,18.8203502 -5.0297793,18.8203554 -5.0297579,18.8201407 -5.0297069,18.8201568 -5.0296395)))"	Education	amenity=college	w	"477380057"	-5.029721	18.820324	college	"Institut supérieur pédagogique (ISP/Kikwit), Nouveau site"																	"""name""=>""Institut supérieur pédagogique (ISP/Kikwit), Nouveau site"", ""amenity""=>""college"""
"POINT (28.9528812 -4.0802717)"	Education	amenity=school	n	"5208294324"	-4.080272	28.952881	school	École primaire Alenga																	"""name""=>""École primaire Alenga"", ""source""=>""MSFsurvey"", ""amenity""=>""school"", ""source:date""=>""2017-07"", ""is_in:village""=>""Alenga"""
"POINT (15.2579069 -4.4247217)"	Education	amenity=school	n	"5296008835"	-4.424722	15.257907	school	C.S. Saint Joseph								Route Matadi	Kinshasa								"""name""=>""C.S. Saint Joseph"", ""amenity""=>""school"", ""addr:city""=>""Kinshasa"", ""wheelchair""=>""yes"", ""addr:street""=>""Route Matadi"", ""addr:country""=>""CD"""
"MULTIPOLYGON (((15.3728393 -4.4011917,15.3725208 -4.4013334,15.3724811 -4.4012448,15.3727996 -4.4011031,15.3728393 -4.4011917)))"	Education	amenity=school	w	"487141154"	-4.401218	15.37266	school	Complexe Scolaire Révérend Ntula								Hôpital	Kinshasa	school	"1"	cement_block	average				"""name""=>""Complexe Scolaire Révérend Ntula"", ""wall""=>""yes"", ""amenity""=>""school"", ""building""=>""school"", ""addr:city""=>""Kinshasa"", ""addr:street""=>""Hôpital"", ""building:levels""=>""1"", ""building:material""=>""cement_block"", ""building:condition""=>""average"""
"POINT (26.8471278 -3.1903583)"	Education	amenity=school	n	"1232765688"	-3.190358	26.847128	school	Ecole secondaire Inst Kibonge																	"""name""=>""Ecole secondaire Inst Kibonge"", ""source""=>""GPS"", ""amenity""=>""school"", ""source_ref""=>""www.rgc.cd"", ""attribution""=>""«Ces données géographiques proviennent du Référentiel Géographique Commun (www.rgc.cd).»"", ""source:date""=>""2008/12/02"""
"MULTIPOLYGON (((20.1548341 -0.8348635,20.154105 -0.835056,20.1542105 -0.8354555,20.1549396 -0.835263,20.1548341 -0.8348635)))"	Education	amenity=school	w	"301709098"	-0.83516	20.154522	school																		"""amenity""=>""school"""
"POINT (15.3579855 -4.4084142)"	Education	amenity=school	n	"6293491367"	-4.408414	15.357986	school	Complexe Scolaire Dihata							"4"	Dianzenza	Kinshasa	school	"1"	brick	average				"""name""=>""Complexe Scolaire Dihata"", ""fixme""=>""Localisation du Bâtiment"", ""amenity""=>""school"", ""building""=>""school"", ""addr:city""=>""Kinshasa"", ""addr:street""=>""Dianzenza"", ""building:levels""=>""1"", ""addr:housenumber""=>""4"", ""building:material""=>""brick"", ""building:condition""=>""average"""
"POINT (15.3574491 -4.3930102)"	Education	amenity=school	n	"6293491314"	-4.39301	15.357449	school	Ecole Samuzulu								10ème Rue	Kinshasa	yes	"1"	brick	average				"""name""=>""Ecole Samuzulu"", ""fixme""=>""vérification pour l'emplacement de cette école"", ""amenity""=>""school"", ""building""=>""yes"", ""addr:city""=>""Kinshasa"", ""addr:street""=>""10ème Rue"", ""building:levels""=>""1"", ""building:material""=>""brick"", ""building:condition""=>""average"""
"POINT (28.7198833 -2.9888722)"	Education	amenity=school	n	"1235017479"	-2.988872	28.719883	school	Ecole primaire Katugutu																	"""name""=>""Ecole primaire Katugutu"", ""source""=>""GPS"", ""amenity""=>""school"", ""source_ref""=>""www.rgc.cd"", ""attribution""=>""«Ces données géographiques proviennent du Référentiel Géographique Commun (www.rgc.cd).»"", ""source:date""=>""2009/02/02"""
"POINT (28.0431167 -3.3805722)"	Education	amenity=school	n	"1235017044"	-3.380572	28.043117	school	Ecole secondaire Inst Umoja																	"""name""=>""Ecole secondaire Inst Umoja"", ""source""=>""GPS"", ""amenity""=>""school"", ""source_ref""=>""www.rgc.cd"", ""attribution""=>""«Ces données géographiques proviennent du Référentiel Géographique Commun (www.rgc.cd).»"", ""source:date""=>""2008/12/10"""
"POINT (24.4896944 -6.1416667)"	Education	amenity=school	n	"1213152573"	-6.141667	24.489694	school	Ecole primaire Lukubama																	"""name""=>""Ecole primaire Lukubama"", ""source""=>""GPS"", ""amenity""=>""school"", ""source_ref""=>""www.rgc.cd"", ""attribution""=>""«Ces données géographiques proviennent du Référentiel Géographique Commun (www.rgc.cd).»"", ""source:date""=>""2010/04/21"""
"POINT (13.0979991 -4.8337975)"	Education	amenity=school	n	"5711686091"	-4.833798	13.097999	school	Nzamba - A - Mazebo Ecole																	"""name""=>""Nzamba - A - Mazebo Ecole"", ""source""=>""UNICEF"", ""amenity""=>""school"", ""is_in:province""=>""Kongo Central"""
"POINT (28.7879444 -4.5744444)"	Education	amenity=school	n	"1229712572"	-4.574444	28.787944	school	Ecole primaire Bitongotongo																	"""name""=>""Ecole primaire Bitongotongo"", ""source""=>""GPS"", ""amenity""=>""school"", ""source_ref""=>""www.rgc.cd"", ""attribution""=>""«Ces données géographiques proviennent du Référentiel Géographique Commun (www.rgc.cd).»"", ""source:date""=>""2006/02/01"""
"POINT (26.6176778 -2.5859639)"	Education	amenity=school	n	"1232765521"	-2.585964	26.617678	school	Ecole secondaire Inst Mibake																	"""name""=>""Ecole secondaire Inst Mibake"", ""source""=>""GPS"", ""amenity""=>""school"", ""source_ref""=>""www.rgc.cd"", ""attribution""=>""«Ces données géographiques proviennent du Référentiel Géographique Commun (www.rgc.cd).»"", ""source:date""=>""2008/11/27"""
"MULTIPOLYGON (((17.5962291 -4.1736043,17.5967034 -4.1736611,17.5968447 -4.173678,17.5968447 -4.1742612,17.5960586 -4.1741537,17.5962291 -4.1736043)))"	Education	amenity=school	w	"327165621"	-4.173944	17.596492	school																		"""amenity""=>""school"""
"MULTIPOLYGON (((17.0893238 -6.4292402,17.0893818 -6.4292601,17.089334 -6.4293982,17.089276 -6.4293783,17.0893238 -6.4292402)))"	Education	amenity=school	w	"425389056"	-6.429319	17.089329	school											school							"""amenity""=>""school"", ""building""=>""school"""
"POINT (29.4975633 0.6505617)"	Education	amenity=school	n	"7060056115"	0.650562	29.497563	school	Ecole Primaire Tuende Mbele																	"""name""=>""Ecole Primaire Tuende Mbele"", ""amenity""=>""school"", ""school:FR""=>""primaire"""
"POINT (29.44157 0.48778)"	Education	amenity=school	n	"6477799719"	0.48778	29.44157	school	ECOLE ACG IMARA																	"""name""=>""ECOLE ACG IMARA"", ""amenity""=>""school"", ""school:FR""=>""primaire"""
"POINT (26.1454833 -3.360625)"	Education	amenity=school	n	"1232766627"	-3.360625	26.145483	school	Ecole primaire Mantini																	"""name""=>""Ecole primaire Mantini"", ""source""=>""GPS"", ""amenity""=>""school"", ""source_ref""=>""www.rgc.cd"", ""attribution""=>""«Ces données géographiques proviennent du Référentiel Géographique Commun (www.rgc.cd).»"", ""source:date""=>""2008/11/21"""
"MULTIPOLYGON (((15.367638 -4.379456,15.3676483 -4.3793788,15.3680305 -4.3794296,15.3680202 -4.3795069,15.367638 -4.379456)))"	Education	amenity=school	w	"470526435"	-4.379443	15.367834	school											yes							"""amenity""=>""school"", ""building""=>""yes"""
"MULTIPOLYGON (((15.3290444 -4.3819262,15.329039 -4.3820118,15.32955 -4.3820172,15.329554 -4.3819249,15.3290444 -4.3819262)))"	Education	amenity=school	w	"226752794"	-4.38197	15.329298	school																		"""amenity""=>""school"""
"POINT (27.3960222 -3.6526861)"	Education	amenity=school	n	"1235003425"	-3.652686	27.396022	school	Ecole secondaire Inst Nyota																	"""name""=>""Ecole secondaire Inst Nyota"", ""source""=>""GPS"", ""amenity""=>""school"", ""source_ref""=>""www.rgc.cd"", ""attribution""=>""«Ces données géographiques proviennent du Référentiel Géographique Commun (www.rgc.cd).»"", ""source:date""=>""2009/03/07"""
"MULTIPOLYGON (((15.2927495 -4.3218496,15.292813 -4.3218451,15.2928117 -4.3218273,15.2930881 -4.321808,15.2930803 -4.3216964,15.2927404 -4.3217201,15.2927495 -4.3218496)))"	Education	amenity=university	w	"228338730"	-4.321768	15.292909	university	Home des filles(université)										yes							"""name""=>""Home des filles(université)"", ""amenity""=>""university"", ""building""=>""yes"""
"POINT (29.0866141 -4.0992075)"	Education	amenity=school	n	"1229712915"	-4.099208	29.086614	school	Ecole secondaire Alenga																	"""name""=>""Ecole secondaire Alenga"", ""source""=>""GPS"", ""amenity""=>""school"", ""source_ref""=>""www.rgc.cd"", ""attribution""=>""«Ces données géographiques proviennent du Référentiel Géographique Commun (www.rgc.cd).»"", ""source:date""=>""2006/02/01"""
"POINT (17.3794591 -3.3262739)"	Education	amenity=school	n	"6255374442"	-3.326274	17.379459	school	EP. Ngamilele																	"""name""=>""EP. Ngamilele"", ""amenity""=>""school"""
"POINT (29.0370998 -4.3155851)"	Education	amenity=school	n	"5258163504"	-4.315585	29.0371	school	École primaire Neema															Construite en paille.		"""name""=>""École primaire Neema"", ""note""=>""Construite en paille."", ""source""=>""MSFsurvey"", ""amenity""=>""school"", ""source:date""=>""2017-07"", ""is_in:village""=>""Sebele 3"""
"POINT (27.4523898 -11.6936456)"	Education	amenity=school	n	"3668262525"	-11.693646	27.45239	school	Lycée Saint-Bernard																	"""name""=>""Lycée Saint-Bernard"", ""amenity""=>""school"""
"POINT (15.3153652 -4.34279)"	Education	amenity=school	n	"5292873862"	-4.34279	15.315365	school	Ecole Monseigneur Moke								AV. Bonga	Kinshasa								"""name""=>""Ecole Monseigneur Moke"", ""amenity""=>""school"", ""addr:city""=>""Kinshasa"", ""wheelchair""=>""yes"", ""addr:street""=>""AV. Bonga"", ""addr:province""=>""Kinshasa"", ""addr:subdistrict""=>""Kalamu"""
"POINT (29.12975 -3.40025)"	Education	amenity=school	n	"1237088017"	-3.40025	29.12975	school	Ecole primaire Kabindula 1																	"""name""=>""Ecole primaire Kabindula 1"", ""source""=>""GPS"", ""amenity""=>""school"", ""source_ref""=>""www.rgc.cd"", ""attribution""=>""«Ces données géographiques proviennent du Référentiel Géographique Commun (www.rgc.cd).»"", ""source:date""=>""2006/02/01"""
"POINT (12.8838728 -5.5358574)"	Education	amenity=school	n	"5706001607"	-5.535857	12.883873	school	EcoleSeke-Di-Manzanza																	"""name""=>""EcoleSeke-Di-Manzanza"", ""amenity""=>""school"", ""addr:province""=>""Kongo Centrale"""
"POINT (29.0905991 -4.0878367)"	Education	amenity=school	n	"5316903055"	-4.087837	29.090599	school	École et Institut Mwemezi																	"""name""=>""École et Institut Mwemezi"", ""source""=>""MSFsurvey"", ""amenity""=>""school"", ""source:date""=>""2017-07"", ""is_in:village""=>""Mwemezi 2"""
"POINT (26.7459194 -2.5723528)"	Education	amenity=school	n	"1232766594"	-2.572353	26.745919	school	Ecole secondaire Inst Butezi																	"""name""=>""Ecole secondaire Inst Butezi"", ""source""=>""GPS"", ""amenity""=>""school"", ""source_ref""=>""www.rgc.cd"", ""attribution""=>""«Ces données géographiques proviennent du Référentiel Géographique Commun (www.rgc.cd).»"", ""source:date""=>""2008/11/29"""
"MULTIPOLYGON (((27.5010326 -11.7073452,27.5010321 -11.707286,27.5014075 -11.7072829,27.501408 -11.7073421,27.501064 -11.707344,27.5010326 -11.7073452)))"	Education	amenity=school	w	"279109012"	-11.707314	27.50122	school	Complexe Scolaire la Nueé										school							"""name""=>""Complexe Scolaire la Nueé"", ""amenity""=>""school"", ""building""=>""school"""
"POINT (26.4594667 -3.0985806)"	Education	amenity=school	n	"1232767228"	-3.098581	26.459467	school	Ecole primaire Inst Keigo																	"""name""=>""Ecole primaire Inst Keigo"", ""source""=>""GPS"", ""amenity""=>""school"", ""source_ref""=>""www.rgc.cd"", ""attribution""=>""«Ces données géographiques proviennent du Référentiel Géographique Commun (www.rgc.cd).»"", ""source:date""=>""2009/01/19"""
"POINT (28.1260806 -3.3402556)"	Education	amenity=school	n	"1235017066"	-3.340256	28.126081	school	Ecole primaire Ktibya																	"""name""=>""Ecole primaire Ktibya"", ""source""=>""GPS"", ""amenity""=>""school"", ""source_ref""=>""www.rgc.cd"", ""attribution""=>""«Ces données géographiques proviennent du Référentiel Géographique Commun (www.rgc.cd).»"", ""source:date""=>""2008/11/24"""
"MULTIPOLYGON (((15.3805134 -4.3994888,15.3806475 -4.3994627,15.3806566 -4.3995091,15.3805224 -4.3995352,15.3805134 -4.3994888)))"	Education	amenity=school	w	"700159926"	-4.399499	15.380585	school	Misericorde							"25"	Ndolo	Kinshasa	yes	"1"	concrete	average				"""name""=>""Misericorde"", ""wall""=>""yes"", ""amenity""=>""school"", ""building""=>""yes"", ""addr:city""=>""Kinshasa"", ""addr:street""=>""Ndolo"", ""building:levels""=>""1"", ""addr:housenumber""=>""25"", ""building:material""=>""concrete"", ""building:condition""=>""average"", ""is_in:admin_level7""=>""N'djili"", ""is_in:admin_level8""=>""Quarier2; Bilombe"""
"MULTIPOLYGON (((15.316886 -4.4174532,15.3170389 -4.4174398,15.3170467 -4.4175286,15.3168938 -4.4175419,15.316886 -4.4174532)))"	Education	amenity=school	w	"677097985"	-4.417491	15.316966	school	Collège Saint Raphael de Mont Amba							"1"	Avenue Kwango	Kinshasa	school	"1"	brick	poor				"""name""=>""Collège Saint Raphael de Mont Amba"", ""amenity""=>""school"", ""building""=>""school"", ""addr:city""=>""Kinshasa"", ""addr:street""=>""Avenue Kwango"", ""building:levels""=>""1"", ""addr:housenumber""=>""1"", ""building:material""=>""brick"", ""building:condition""=>""poor"", ""is_in:admin_level7""=>""Lemba"", ""is_in:admin_level8""=>""Mbanza Lemba"""
"MULTIPOLYGON (((18.9814007 -5.7443658,18.9820377 -5.744982,18.9812449 -5.7456969,18.9810326 -5.7455279,18.9807282 -5.7450842,18.9811919 -5.7445736,18.9814007 -5.7443658)))"	Education	amenity=school	r	"8202904"	-5.745038	18.981353	school																		"""type""=>""multipolygon"", ""amenity""=>""school"""
"POINT (26.6439722 -2.5912917)"	Education	amenity=school	n	"1232766942"	-2.591292	26.643972	school	Ecole primaire Lipango																	"""name""=>""Ecole primaire Lipango"", ""source""=>""GPS"", ""amenity""=>""school"", ""source_ref""=>""www.rgc.cd"", ""attribution""=>""«Ces données géographiques proviennent du Référentiel Géographique Commun (www.rgc.cd).»"", ""source:date""=>""2008/11/28"""
"POINT (29.0549389 -2.1879972)"	Education	amenity=school	n	"1238147878"	-2.187997	29.054939	school	Ecole primaire Nyakibamba																	"""name""=>""Ecole primaire Nyakibamba"", ""source""=>""GPS"", ""amenity""=>""school"", ""source_ref""=>""www.rgc.cd"", ""attribution""=>""«Ces données géographiques proviennent du Référentiel Géographique Commun (www.rgc.cd).»"", ""source:date""=>""2008/12/03"""
"POINT (28.0478562 -5.9896545)"	Education	amenity=school	n	"1229702185"	-5.989655	28.047856	school	Ecole primaire Kinanga																	"""name""=>""Ecole primaire Kinanga"", ""source""=>""GPS"", ""amenity""=>""school"", ""source_ref""=>""www.rgc.cd"", ""attribution""=>""«Ces données géographiques proviennent du Référentiel Géographique Commun (www.rgc.cd).»"", ""source:date""=>""2008/11/03"""
"MULTIPOLYGON (((25.4678803 -10.7183589,25.4679188 -10.7182859,25.4679411 -10.7182286,25.4679751 -10.7181879,25.4680055 -10.7181486,25.4680448 -10.7181122,25.4683487 -10.7179445,25.4682324 -10.7176566,25.4677279 -10.7178535,25.467689 -10.7178966,25.4676312 -10.7179675,25.4675959 -10.7179983,25.4675699 -10.7180321,25.4675504 -10.7180638,25.4673305 -10.718488,25.4676282 -10.7186277,25.4676631 -10.7186014,25.4676886 -10.7185777,25.4677227 -10.7185684,25.4677506 -10.7185638,25.4677779 -10.7185576,25.4678233 -10.7184601,25.4678803 -10.7183589)))"	Education	amenity=school	w	"84630489"	-10.718131	25.467834	school	Institut Supérieur des Techniques Appliquées							"435"	Avenue Kasa Vubu	Kolwezi								"""name""=>""Institut Supérieur des Techniques Appliquées"", ""amenity""=>""school"", ""addr:city""=>""Kolwezi"", ""short_name""=>""ISTA"", ""addr:street""=>""Avenue Kasa Vubu"", ""addr:housenumber""=>""435"""
"POINT (15.2630028 -4.331204)"	Education	amenity=school	n	"5185129482"	-4.331204	15.263003	school	Ecole Loupio								Avenue Lukelenge	Kinshasa								"""name""=>""Ecole Loupio"", ""amenity""=>""school"", ""addr:city""=>""Kinshasa"", ""addr:street""=>""Avenue Lukelenge"""
"POINT (29.3173891 0.1588669)"	Education	amenity=school	n	"1207686991"	0.158867	29.317389	school	Ecole secondaire Nuru																	"""name""=>""Ecole secondaire Nuru"", ""source""=>""GPS"", ""amenity""=>""school"", ""source_ref""=>""www.rgc.cd"", ""attribution""=>""«Ces données géographiques proviennent du Référentiel Géographique Commun (www.rgc.cd).»"", ""source:date""=>""2009/05/16"""
"MULTIPOLYGON (((27.3330034 2.2963008,27.3338059 2.296194,27.3341552 2.296044,27.3340541 2.295196,27.33281 2.2954383,27.3330034 2.2963008)))"	Education	amenity=school	w	"616635616"	2.295747	27.333503	school																		"""amenity""=>""school"""
"POINT (15.3353047 -4.4278613)"	Education	amenity=school	n	"6586941861"	-4.427861	15.335305	school	Les Amis de DANIEL							"9"	Kakala	Kinshasa	school	"1"		average				"""name""=>""Les Amis de DANIEL"", ""fixme""=>""Préciser l'emplacement du bâtiment"", ""amenity""=>""school"", ""building""=>""school"", ""addr:city""=>""Kinshasa"", ""addr:street""=>""Kakala"", ""building:levels""=>""1"", ""addr:housenumber""=>""9"", ""building:condition""=>""average"", ""is_in:admin_level7""=>""Mont_Ngafula"""
"POINT (15.3126267 -4.391879)"	Education	amenity=university	n	"5287475034"	-4.391879	15.312627	university	Université du Cepromad																	"""name""=>""Université du Cepromad"", ""amenity""=>""university"""
"POINT (29.5038658 0.7040657)"	Education	amenity=school	n	"7060056111"	0.704066	29.503866	school	Ecole Primaire Bakaiku																	"""name""=>""Ecole Primaire Bakaiku"", ""amenity""=>""school"", ""school:FR""=>""primaire"""
"MULTIPOLYGON (((28.8500663 -2.5164261,28.8500051 -2.516466,28.8498438 -2.516219,28.8499051 -2.5161791,28.8500663 -2.5164261)))"	Education	amenity=school	w	"199022530"	-2.516323	28.849955	school	Ecole primaire Saint François Xavier										yes							"""name""=>""Ecole primaire Saint François Xavier"", ""amenity""=>""school"", ""building""=>""yes"""
"MULTIPOLYGON (((15.3516039 -4.3906212,15.3516071 -4.3906901,15.3513182 -4.3907035,15.351315 -4.3906347,15.3516039 -4.3906212)))"	Education	amenity=school	w	"701272731"	-4.390662	15.351461	school	Ecole Primaire Pululu								Pululu	Kinshasa	school	"1"	brick	average				"""name""=>""Ecole Primaire Pululu"", ""amenity""=>""school"", ""building""=>""school"", ""addr:city""=>""Kinshasa"", ""addr:street""=>""Pululu"", ""building:levels""=>""1"", ""building:material""=>""brick"", ""building:condition""=>""average"", ""is_in:admin_level7""=>""Matete"", ""is_in:admin_level8""=>""Sumbuka"""
"POINT (29.50451 0.709475)"	Education	amenity=school	n	"7060056101"	0.709475	29.50451	school	Institut Babyisi																	"""name""=>""Institut Babyisi"", ""amenity""=>""school"", ""school:FR""=>""secondaire"""
"POINT (28.5206611 -2.92325)"	Education	amenity=school	n	"1235015885"	-2.92325	28.520661	school	Ecole secondaire Inst Miki																	"""name""=>""Ecole secondaire Inst Miki"", ""source""=>""GPS"", ""amenity""=>""school"", ""source_ref""=>""www.rgc.cd"", ""attribution""=>""«Ces données géographiques proviennent du Référentiel Géographique Commun (www.rgc.cd).»"", ""source:date""=>""2009/07/11"""
"POINT (28.7557556 -2.8271389)"	Education	amenity=school	n	"1235017392"	-2.827139	28.755756	school	Ecole secondaire Makala																	"""name""=>""Ecole secondaire Makala"", ""source""=>""GPS"", ""amenity""=>""school"", ""source_ref""=>""www.rgc.cd"", ""attribution""=>""«Ces données géographiques proviennent du Référentiel Géographique Commun (www.rgc.cd).»"", ""source:date""=>""2008/11/21"""
"POINT (29.0708589 -2.037814)"	Education	amenity=school	n	"1238147143"	-2.037814	29.070859	school	Ecole primaire Nkola																	"""name""=>""Ecole primaire Nkola"", ""source""=>""GPS"", ""amenity""=>""school"", ""source_ref""=>""www.rgc.cd"", ""attribution""=>""«Ces données géographiques proviennent du Référentiel Géographique Commun (www.rgc.cd).»"", ""source:date""=>""2008/11/20"""
"POINT (15.3445329 -4.4286929)"	Education	amenity=school	n	"6628880286"	-4.428693	15.344533	school	Ecole Primaire Nyeka								Avenue Kumbu	Kinshasa	yes		brick	average				"""name""=>""Ecole Primaire Nyeka"", ""amenity""=>""school"", ""building""=>""yes"", ""addr:city""=>""Kinshasa"", ""addr:street""=>""Avenue Kumbu"", ""denomination""=>""Ecole Conventionnée Islamique"", ""building:material""=>""brick"", ""building:condition""=>""average"", ""building:min_level""=>""1"""
"POINT (18.7135849 -0.9695545)"	Education	amenity=school	n	"5731364817"	-0.969555	18.713585	school	EP Inyele				religious													"""name""=>""EP Inyele"", ""source""=>""USAID"", ""amenity""=>""school"", ""operator:type""=>""religious"", ""is_in:educ_level6""=>""Bikoro"", ""is_in:admin_level4""=>""Equateur"", ""is_in:admin_level6""=>""Bikoro"", ""is_in:admin_level7""=>""Ekonda"""
"MULTIPOLYGON (((15.3845106 -4.3841642,15.3845726 -4.3841393,15.3845943 -4.384193,15.3845324 -4.3842179,15.3845106 -4.3841642)))"	Education	amenity=school	w	"676773720"	-4.384179	15.384552	school	Collège Du Reveil YOSUA							"17"	Mbuji mayi	Kinshasa	yes	"2"	concrete	good				"""name""=>""Collège Du Reveil YOSUA"", ""amenity""=>""school"", ""building""=>""yes"", ""addr:city""=>""Kinshasa"", ""addr:street""=>""Mbuji mayi"", ""building:levels""=>""2"", ""addr:housenumber""=>""17"", ""building:material""=>""concrete"", ""building:condition""=>""good"""
"MULTIPOLYGON (((18.4265131 -0.7431549,18.4270875 -0.7428563,18.4275595 -0.7437441,18.4269342 -0.7439649,18.4265131 -0.7431549)))"	Education	amenity=school	w	"591275253"	-0.743428	18.427033	school																		"""amenity""=>""school"""
"POINT (12.9049872 -5.5609734)"	Education	amenity=school	n	"5706001606"	-5.560973	12.904987	school	Ecole Tuba 1																	"""name""=>""Ecole Tuba 1"", ""amenity""=>""school"", ""addr:province""=>""Kongo Centrale"""
"MULTIPOLYGON (((15.3233823 -4.4228953,15.3234974 -4.4228883,15.3235021 -4.4229652,15.323387 -4.4229721,15.3233823 -4.4228953)))"	Education	amenity=school	w	"698277727"	-4.42293	15.323442	school	Ecole Sasdec Rocher							"9"	Pangu	Kinshasa	yes	"1"	brick	average				"""name""=>""Ecole Sasdec Rocher"", ""amenity""=>""school"", ""building""=>""yes"", ""addr:city""=>""Kinshasa"", ""addr:street""=>""Pangu"", ""building:levels""=>""1"", ""addr:housenumber""=>""9"", ""building:material""=>""brick"", ""building:condition""=>""average"""
"POINT (29.1393365 -3.6759086)"	Education	amenity=school	n	"1229712480"	-3.675909	29.139337	school	Ecole primaire Mukwezi																	"""name""=>""Ecole primaire Mukwezi"", ""source""=>""GPS"", ""amenity""=>""school"", ""source_ref""=>""www.rgc.cd"", ""attribution""=>""«Ces données géographiques proviennent du Référentiel Géographique Commun (www.rgc.cd).»"", ""source:date""=>""2006/02/01"""
"MULTIPOLYGON (((19.3126232 -5.2827331,19.3117639 -5.2852284,19.3106132 -5.2848355,19.3110136 -5.2836728,19.3113271 -5.2827623,19.3114724 -5.2823402,19.3122145 -5.2825936,19.3126232 -5.2827331)))"	Education	amenity=university	w	"428278377"	-5.283784	19.311618	university	Institut Supérieur d'Agroforesterie et de Gestion de l'Environnement																	"""name""=>""Institut Supérieur d'Agroforesterie et de Gestion de l'Environnement"", ""amenity""=>""university"""
"POINT (29.1168306 -3.7200028)"	Education	amenity=school	n	"1229712488"	-3.720003	29.116831	school	Ecole secondaire Inst Luundo																	"""name""=>""Ecole secondaire Inst Luundo"", ""source""=>""GPS"", ""amenity""=>""school"", ""source_ref""=>""www.rgc.cd"", ""attribution""=>""«Ces données géographiques proviennent du Référentiel Géographique Commun (www.rgc.cd).»"", ""source:date""=>""2009/01/22"""
"POINT (29.6571407 -7.0549573)"	Education	amenity=school	n	"1226550460"	-7.054957	29.657141	school	École primaire Mwele																	"""name""=>""École primaire Mwele"", ""source""=>""GPS"", ""amenity""=>""school"", ""source_ref""=>""www.rgc.cd"", ""attribution""=>""«Ces données géographiques proviennent du Référentiel Géographique Commun (www.rgc.cd).»"", ""source:date""=>""2009/08/10"""
"POINT (29.388631 -0.097201)"	Education	amenity=school	n	"1213087370"	-0.097201	29.388631	school	Ecole primaire Ngitse																	"""name""=>""Ecole primaire Ngitse"", ""source""=>""GPS"", ""amenity""=>""school"", ""source_ref""=>""www.rgc.cd"", ""attribution""=>""«Ces données géographiques proviennent du Référentiel Géographique Commun (www.rgc.cd).»"", ""source:date""=>""2009/05/16"""
